id,filename,source,photo_id,city,state,lat,lon,url,title,photographer,image_url,width,height,size,hash,downloaded_at,created_at,updated_at
d8694f10-8374-41d9-9a8b-6708c8ae2f4f,wikimedia_Guadalajara_Jalisco_5_1764045693.jpg,wikimedia,,Guadalajara,Jalisco,20.659699,-103.349609,https://upload.wikimedia.org/wikipedia/commons/2/2f/Glorieta_Minerva%2C_Guadalajara%2CJalisco%2C_Mexico.jpg,"File:Glorieta Minerva, Guadalajara,Jalisco, Mexico.jpg",,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/wikimedia_Guadalajara_Jalisco_5_1764045693.jpg,,,339915,a912d4819ef55e812867c97deb05e7fd,2025-11-24T23:41:33.959589+00:00,2025-11-25T16:39:08.162854+00:00,2025-11-26T20:14:20.57585+00:00
bb2add35-46bc-4c2c-921a-61c5b987bc17,wikimedia_Guadalajara_Jalisco_6_1764045694.jpg,wikimedia,,Guadalajara,Jalisco,20.659699,-103.349609,https://upload.wikimedia.org/wikipedia/commons/6/6f/Guadalajara%2C_Jalisco%2C_Mexico_%282021%29_-_091.jpg,"File:Guadalajara, Jalisco, Mexico (2021) - 091.jpg",,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/wikimedia_Guadalajara_Jalisco_6_1764045694.jpg,,,2209119,4adc562ce31f602b9d782669ce75c35a,2025-11-24T23:41:35.271887+00:00,2025-11-25T16:39:08.251546+00:00,2025-11-26T20:14:20.892225+00:00
8097b354-7f97-48ab-9f44-2c179848f660,wikimedia_Guadalajara_Jalisco_8_1764045697.jpg,wikimedia,,Guadalajara,Jalisco,20.659699,-103.349609,https://upload.wikimedia.org/wikipedia/commons/c/c0/Guadalajara%2C_Jalisco%2C_Mexico_%282021%29_-_151.jpg,"File:Guadalajara, Jalisco, Mexico (2021) - 151.jpg",,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/wikimedia_Guadalajara_Jalisco_8_1764045697.jpg,,,3005211,2bbe1f2f0a7f48cd283bd729a621f494,2025-11-24T23:41:37.975107+00:00,2025-11-25T16:39:08.431445+00:00,2025-11-26T20:14:21.55881+00:00
36b9d0c4-b1e6-40a9-b5d5-e96db32030dc,pexels_Toluca_Estado_de_Mexico_6_1764046102.jpg,pexels,,Toluca,Estado de México,19.282609,-99.655666,https://images.pexels.com/photos/34756689/pexels-photo-34756689.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,Pexels 34756689,,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/pexels_Toluca_Estado_de_Mexico_6_1764046102.jpg,,,,,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00
41776404-f229-4b7a-a699-a165881eae27,pexels_Queretaro_Queretaro_2_1764046061.jpg,pexels,,Querétaro,Querétaro,20.588793,-100.389888,https://images.pexels.com/photos/3577349/pexels-photo-3577349.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,Pexels 3577349,,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/pexels_Queretaro_Queretaro_2_1764046061.jpg,,,,,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00
1602ae08-932e-4917-99d5-42c2a5138f76,wikimedia_Playa_del_Carmen_Quintana_Roo_9_1764046374.jpg,wikimedia,,Playa del Carmen,Quintana Roo,20.629558,-87.073885,https://upload.wikimedia.org/wikipedia/commons/5/57/Playa_del_Carmen%2C_Quintana_Roo%2C_Mexico_-_Centro_Mayo_2021_-_04.jpg,"File:Playa del Carmen, Quintana Roo, Mexico - Centro Mayo 2021 - 04.jpg",,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/wikimedia_Playa_del_Carmen_Quintana_Roo_9_1764046374.jpg,,,,,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00
2a0fd84b-5910-4b7e-9865-5548550c715a,wikimedia_Uruapan_Michoacan_8_1764047276.jpg,wikimedia,,Uruapan,Michoacán,19.413611,-102.062778,https://upload.wikimedia.org/wikipedia/commons/a/a9/Palm-Tree-Uruapan-1.jpg,File:Palm-Tree-Uruapan-1.jpg,,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/wikimedia_Uruapan_Michoacan_8_1764047276.jpg,,,,,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00
7ec340b2-e9c4-4fce-bdba-6014cf40120e,wikimedia_Tepatitlan_de_Morelos_Jalisco_1_1764047315.jpg,wikimedia,,Tepatitlán de Morelos,Jalisco,20.811111,-102.763611,https://upload.wikimedia.org/wikipedia/commons/7/76/Agave%2C_Capilla_de_Guadalupe_Jalisco.JPG,"File:Agave, Capilla de Guadalupe Jalisco.JPG",,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/wikimedia_Tepatitlan_de_Morelos_Jalisco_1_1764047315.jpg,,,,,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00
efc54d2d-4440-4489-bcb3-741d4f7d9f32,wikimedia_Boca_del_Rio_Veracruz_11_1764047428.jpg,wikimedia,,Boca del Río,Veracruz,19.106944,-96.106389,https://upload.wikimedia.org/wikipedia/commons/e/e5/Playa_Caracol_Hotel_%5E_Spa%2C_Boca_del_Rio%2C_Ver_-_panoramio.jpg,"File:Playa Caracol Hotel ^ Spa, Boca del Rio, Ver - panoramio.jpg",,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/wikimedia_Boca_del_Rio_Veracruz_11_1764047428.jpg,,,,,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00
c02aecf5-72f9-4f9c-92ed-f94c2ca45030,pexels_Ciudad_de_Mexico_CDMX_1_1764045677.jpg,pexels,,Ciudad de México,CDMX,19.432608,-99.133209,https://images.pexels.com/photos/31395467/pexels-photo-31395467.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,Pexels 31395467,,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/pexels_Ciudad_de_Mexico_CDMX_1_1764045677.jpg,,,,,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00
65b80af5-f7c1-4097-aab8-c03cffe4c97d,wikimedia_San_Jose_del_Cabo_Baja_California_Sur_8_1764046634.jpg,wikimedia,,San José del Cabo,Baja California Sur,23.063918,-109.702144,https://upload.wikimedia.org/wikipedia/commons/a/af/San_Jos%C3%A9_del_Cabo_%2850792720082%29.jpg,File:San José del Cabo (50792720082).jpg,,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/wikimedia_San_Jose_del_Cabo_Baja_California_Sur_8_1764046634.jpg,,,,,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00
2e4d0713-b30c-4eb8-8156-e1e87cda2dcd,wikimedia_Playa_del_Carmen_Quintana_Roo_5_1764046369.jpg,wikimedia,,Playa del Carmen,Quintana Roo,20.629558,-87.073885,https://upload.wikimedia.org/wikipedia/commons/9/98/Playa_del_Carmen%2C_Mexico_-_la_Playa_-_Dic_203.jpg,"File:Playa del Carmen, Mexico - la Playa - Dic 203.jpg",,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/wikimedia_Playa_del_Carmen_Quintana_Roo_5_1764046369.jpg,,,,,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00
9254218e-8902-4537-8dce-690a300528b4,wikimedia_Tehuacan_Puebla_0_1764047336.jpg,wikimedia,,Tehuacán,Puebla,18.462778,-97.393333,https://upload.wikimedia.org/wikipedia/commons/2/24/Catedral_de_Tehuac%C3%A1n_-_panoramio.jpg,File:Catedral de Tehuacán - panoramio.jpg,,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/wikimedia_Tehuacan_Puebla_0_1764047336.jpg,,,,,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00
32fb1190-a426-46e1-996e-613c9df5fd86,wikimedia_Merida_Yucatan_8_1764045983.jpg,wikimedia,,Mérida,Yucatán,20.96737,-89.592586,https://upload.wikimedia.org/wikipedia/commons/c/c6/M%C3%A9rida%2C_Yucat%C3%A1n_Calle_59_Guaberas_Tita.jpg,"File:Mérida, Yucatán Calle 59 Guaberas Tita.jpg",,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/wikimedia_Merida_Yucatan_8_1764045983.jpg,,,,,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00
5675862d-81e2-48ae-964d-5fdce23f2668,wikimedia_Guadalajara_Jalisco_13_1764045704.jpg,wikimedia,,Guadalajara,Jalisco,20.659699,-103.349609,https://upload.wikimedia.org/wikipedia/commons/3/38/Panor%C3%A1mica_Guadalajara_desde_edificio_Bansi_hacia_norte_%28cropped%29.jpg,File:Panorámica Guadalajara desde edificio Bansi hacia norte (cropped).jpg,,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/wikimedia_Guadalajara_Jalisco_13_1764045704.jpg,,,4300101,589792e1f06f974259094ff57bfd875c,2025-11-24T23:41:46.333227+00:00,2025-11-25T16:39:08.841795+00:00,2025-11-26T20:14:19.557513+00:00
e1a045aa-cdc7-40d9-afca-4d00c9c7384b,wikimedia_Guadalajara_Jalisco_14_1764045706.jpg,wikimedia,,Guadalajara,Jalisco,20.659699,-103.349609,https://upload.wikimedia.org/wikipedia/commons/5/5b/Parroquia_San_Juan_de_Dios_%28Guadalajara%2C_Jalisco%29_5637.jpg,"File:Parroquia San Juan de Dios (Guadalajara, Jalisco) 5637.jpg",,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/wikimedia_Guadalajara_Jalisco_14_1764045706.jpg,,,2204370,966c4725991c6b3dbf46e320d08b4bea,2025-11-24T23:41:48.36627+00:00,2025-11-25T16:39:08.944838+00:00,2025-11-26T20:14:19.910265+00:00
a2848538-8cf4-420c-9ee5-800e5738988f,wikimedia_Guadalajara_Jalisco_9_1764045698.jpg,wikimedia,,Guadalajara,Jalisco,20.659699,-103.349609,https://upload.wikimedia.org/wikipedia/commons/0/0a/Guadalajara_2.jpg,File:Guadalajara 2.jpg,,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/wikimedia_Guadalajara_Jalisco_9_1764045698.jpg,,,2706339,596018aec7f69a7c8e2c9a2fd24f653c,2025-11-24T23:41:39.595781+00:00,2025-11-25T16:39:08.527302+00:00,2025-11-26T20:14:21.890228+00:00
2e7d83a3-6c12-4667-9aee-49719ba1d24c,pexels_Guadalajara_Jalisco_3_1764045714.jpg,pexels,,Guadalajara,Jalisco,20.659699,-103.349609,https://images.pexels.com/photos/10040010/pexels-photo-10040010.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,Pexels 10040010,,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/pexels_Guadalajara_Jalisco_3_1764045714.jpg,,,243157,db35c708ecb21572a59c5e976bd69c18,2025-11-24T23:41:54.61036+00:00,2025-11-25T16:39:09.303756+00:00,2025-11-26T20:13:00.747405+00:00
5b10ef2f-a5a7-46f3-b4eb-16bd66dc649d,wikimedia_Guadalajara_Jalisco_10_1764045700.jpg,wikimedia,,Guadalajara,Jalisco,20.659699,-103.349609,https://upload.wikimedia.org/wikipedia/commons/f/fc/Guadalajara_M%C3%A9xico_Temple_2.jpeg,File:Guadalajara México Temple 2.jpeg,,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/wikimedia_Guadalajara_Jalisco_10_1764045700.jpg,,,1042531,5d11bf96b6c32f697e7d4e43b219fb24,2025-11-24T23:41:40.889249+00:00,2025-11-25T16:39:08.631071+00:00,2025-11-26T20:14:18.959587+00:00
9027dcd6-e3e9-48ea-a0c3-7d401c0d3e40,wikimedia_Tijuana_Baja_California_4_1764045882.jpg,wikimedia,,Tijuana,Baja California,32.514946,-117.038246,https://upload.wikimedia.org/wikipedia/commons/8/8f/Taxis_in_Tijuana_2005.jpg,File:Taxis in Tijuana 2005.jpg,,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/wikimedia_Tijuana_Baja_California_4_1764045882.jpg,,,,,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00
b819fca2-967d-48b4-a6c0-b48268c5e77c,wikimedia_Uruapan_Michoacan_5_1764047273.jpg,wikimedia,,Uruapan,Michoacán,19.413611,-102.062778,https://upload.wikimedia.org/wikipedia/commons/d/d2/Madre_Latina_-_Mural_on_School_Facade_-_Uruapan_-_Michoacan_-_Mexico_%2819960081294%29.jpg,File:Madre Latina - Mural on School Facade - Uruapan - Michoacan - Mexico (19960081294).jpg,,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/wikimedia_Uruapan_Michoacan_5_1764047273.jpg,,,,,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00
dddfec89-4f7d-4513-a165-88b5c06a12a6,wikimedia_Boca_del_Rio_Veracruz_1_1764047415.jpg,wikimedia,,Boca del Río,Veracruz,19.106944,-96.106389,https://upload.wikimedia.org/wikipedia/commons/2/2f/BocaRioAq.JPG,File:BocaRioAq.JPG,,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/wikimedia_Boca_del_Rio_Veracruz_1_1764047415.jpg,,,,,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00
ab800855-8b72-47ea-8aed-93d104789add,wikimedia_Cordoba_Veracruz_7_1764047395.jpg,wikimedia,,Córdoba,Veracruz,18.885833,-96.925278,https://upload.wikimedia.org/wikipedia/commons/9/95/Municipal_Police_in_Street_-_Cordoba_-_Veracruz_-_Mexico.jpg,File:Municipal Police in Street - Cordoba - Veracruz - Mexico.jpg,,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/wikimedia_Cordoba_Veracruz_7_1764047395.jpg,,,,,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00
6d73802b-a451-4589-ad89-30250a301a85,wikimedia_Tijuana_Baja_California_9_1764045888.jpg,wikimedia,,Tijuana,Baja California,32.514946,-117.038246,https://upload.wikimedia.org/wikipedia/commons/2/22/Tijuana_1965_-_Zebras_Touristicas.jpg,File:Tijuana 1965 - Zebras Touristicas.jpg,,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/wikimedia_Tijuana_Baja_California_9_1764045888.jpg,,,,,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00
35f11288-9281-466b-85f1-012bf33c7cbe,pexels_Cancun_Quintana_Roo_1_1764046020.jpg,pexels,,Cancún,Quintana Roo,21.161908,-86.851528,https://images.pexels.com/photos/2651410/pexels-photo-2651410.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,Pexels 2651410,,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/pexels_Cancun_Quintana_Roo_1_1764046020.jpg,,,,,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00
8188ea80-b29b-4ea6-9404-623dc3e8cae5,wikimedia_Ciudad_Juarez_Chihuahua_6_1764045935.jpg,wikimedia,,Ciudad Juárez,Chihuahua,31.690363,-106.424547,https://upload.wikimedia.org/wikipedia/commons/e/e9/Ciudad_Ju%C3%A1rez_Mexico.jpg,File:Ciudad Juárez Mexico.jpg,,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/wikimedia_Ciudad_Juarez_Chihuahua_6_1764045935.jpg,,,,,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00
d3f4fd7d-e493-4988-af42-61683832dfcb,wikimedia_Tecate_Baja_California_0_1764047017.jpg,wikimedia,,Tecate,Baja California,32.568889,-116.636111,https://upload.wikimedia.org/wikipedia/commons/a/ab/Paisaje_Tecate_BC_-_panoramio.jpg,File:Paisaje Tecate BC - panoramio.jpg,,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/wikimedia_Tecate_Baja_California_0_1764047017.jpg,,,,,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00,2025-11-26T20:26:40.990424+00:00
4a1f3c05-226a-40b4-ad1c-9f5fb181d4cf,wikimedia_Puebla_Puebla_13_1764045867.jpg,wikimedia,,Puebla,Puebla,19.041296,-98.2062,https://upload.wikimedia.org/wikipedia/commons/5/53/Zona_arqueol%C3%B3gica_de_Cantona%2C_Puebla%2C_M%C3%A9xico%2C_2013-10-11%2C_DD_36.JPG,"File:Zona arqueológica de Cantona, Puebla, México, 2013-10-11, DD 36.JPG",,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/wikimedia_Puebla_Puebla_13_1764045867.jpg,,,6643057,cd3dd8d37ff08474f906abad947b8da2,2025-11-24T23:44:29.067362+00:00,2025-11-25T16:39:11.893413+00:00,2025-11-26T20:15:30.745352+00:00
68f31f09-5b31-4943-a846-a5d984f6f4a5,wikimedia_Puebla_Puebla_3_1764045851.jpg,wikimedia,,Puebla,Puebla,19.041296,-98.2062,https://upload.wikimedia.org/wikipedia/commons/a/a5/Mexico-Popocatepetl.jpg,File:Mexico-Popocatepetl.jpg,,https://qlwzmjyztyfnhoxfjstd.supabase.co/storage/v1/object/public/geolocalization-images/wikimedia_Puebla_Puebla_3_1764045851.jpg,,,4439330,a45e70b5077c4fc7dcd1af58af7b4b66,2025-11-24T23:44:12.891799+00:00,2025-11-25T16:39:11.038976+00:00,2025-11-26T20:15:31.540522+00:00
